695669826 129552;695669825 129552
26683096 910964628;26683095 910964628
52698262 910988020;52698263 910988020
559090145 911059689;559090144 911059689
410361529 911084007;410361529 911084006
277352493 911278949;277352494 911278949
370042628 911305686;370042629 911305686
848905059 911472325;848905058 911472325
352825993 911619549;352825992 911619549
545869150 911782924;545869150 911782923
622556767 912011249;622556767 912011250
726747876 912066386;726747876 912066385
941661818 912120136;941661818 912120137
544904474 912134842;544904473 912134842
204375904 912316152;204375905 912316152
272236198 912440458;272236198 912440459
536135223 912466955;536135224 912466955
923691003 912484881;923691004 912484881
316811442 912580034;316811442 912580035
4501864 912718286;4501864 912718285
708598502 912820032;708598502 912820033
956733819 912910427;956733818 912910427
407145444 913123460;407145444 913123461
500321337 913218329;500321338 913218329
703727133 913231765;703727132 913231765
594256529 913251237;594256528 913251237
188788725 913299877;188788725 913299878
856555534 913600344;856555534 913600345
766818575 913629763;766818574 913629763
310897196 913727228;310897196 913727229
465117506 913739788;465117505 913739788
525691498 913745782;525691498 913745783
354711301 913928403;354711301 913928402
322918888 914140130;322918889 914140130
761990162 914141202;761990162 914141203
120043871 914183771;120043872 914183771
752590535 914206827;752590534 914206827
274615947 914319421;274615947 914319420
656481722 914450646;656481722 914450647
91077305 914483959;91077304 914483959
658671196 914543748;658671195 914543748
203087995 914551023;203087995 914551022
357388268 914786152;357388268 914786153
513832431 914867063;513832432 914867063
610226472 915016880;610226472 915016881
529542187 915017495;529542187 915017494
852129714 915020472;852129715 915020472
282216079 915105367;282216080 915105367
539450931 915143751;539450931 915143750
524814705 915205201;524814705 915205202
171460767 915273095;171460768 915273095
242263192 915388752;242263191 915388752
943280192 915481568;943280192 915481569
854537219 915552633;854537220 915552633
84158681 915618763;84158681 915618762
331987278 915777638;331987279 915777638
775295816 915939024;775295816 915939023
10466538 915963612;10466538 915963613
998815170 916060702;998815169 916060702
31445361 916077311;31445361 916077312
198342751 916096827;198342751 916096828
801090756 916328486;801090756 916328487
866451913 916372715;866451912 916372715
982336151 916379237;982336152 916379237
384444147 916551747;384444147 916551746
742220765 916558443;742220765 916558444
308328044 916642026;308328044 916642027
757759741 916738267;757759740 916738267
688922304 916908680;688922303 916908680
63470531 917240667;63470532 917240667
92829779 917368237;92829780 917368237
415648381 917371525;415648381 917371526
516660943 917371603;516660944 917371603
879210339 917408745;879210338 917408745
48434487 917558225;48434487 917558226
711190741 917624913;711190740 917624913
610943378 917651002;610943377 917651002
814321249 917675415;814321249 917675414
516180097 917859681;516180096 917859681
368016946 918102708;368016946 918102707
102495275 918125775;102495275 918125774
523315319 918224157;523315320 918224157
760633509 918260139;760633509 918260140
676490482 918294964;676490481 918294964
197629245 918316767;197629245 918316768
784675551 918392779;784675550 918392779
878282538 918399916;878282538 918399915
797540536 918526362;797540537 918526362
581204532 918625616;581204532 918625615
772457597 918686517;772457597 918686518
870668685 918898061;870668686 918898061
908138461 919082251;908138462 919082251
368060306 919090846;368060306 919090847
538922346 919248624;538922346 919248623
204045642 919292344;204045642 919292343
467057929 919315631;467057928 919315631
890136942 919357098;890136942 919357099
683937955 919377123;683937955 919377124
446531629 919405017;446531629 919405018
677697750 919465276;677697749 919465276
662305041 919526943;662305041 919526942
190367159 919652153;190367160 919652153
373918643 919661165;373918643 919661166
807803991 919666997;807803991 919666996
901558913 919826771;901558913 919826770
4412506 919844050;4412506 919844051
307304771 920305823;307304770 920305823
823659183 920357855;823659182 920357855
995191434 920384170;995191434 920384169
995514704 920391758;995514704 920391759
198503845 920682375;198503845 920682374
512950327 920781911;512950328 920781911
592190883 920810965;592190883 920810964
956625311 920835707;956625312 920835707
149878395 920949319;149878395 920949320
959745594 921033824;959745594 921033825
373028945 921170061;373028945 921170060
64847679 921242649;64847678 921242649
425060236 921314022;425060235 921314022
744002121 921357321;744002122 921357321
929574438 921360172;929574438 921360171
760683038 921415952;760683039 921415952
873342579 921439141;873342579 921439142
625517015 921545791;625517015 921545790
857339405 921779499;857339406 921779499
581854548 921835226;581854547 921835226
411653756 921912728;411653755 921912728
264289186 921938850;264289185 921938850
845432002 922221964;845432001 922221964
876592426 922245862;876592426 922245863
633345686 922318644;633345685 922318644
359798076 922792578;359798077 922792578
425793663 922870401;425793663 922870400
235021563 923068775;235021563 923068774
111703082 923098642;111703082 923098643
687742467 923224643;687742466 923224643
406116201 923396163;406116202 923396163
860988912 923407376;860988911 923407376
216332879 924048127;216332879 924048128
269839823 924205755;269839823 924205756
423233589 924435365;423233589 924435366
530170355 924472917;530170356 924472917
846325615 924506163;846325614 924506163
278250603 924725435;278250602 924725435
63225814 924766664;63225813 924766664
354439531 924780195;354439530 924780195
876762848 924799684;876762848 924799685
682951020 924868736;682951019 924868736
87960450 924922514;87960451 924922514
198894216 924985262;198894216 924985261
342181599 924997051;342181598 924997051
164123241 925185169;164123241 925185168
266096863 925453767;266096863 925453766
481848680 925575738;481848681 925575738
817689394 925743976;817689394 925743977
680713148 925785190;680713148 925785189
500780506 925890054;500780507 925890054
498494072 925912278;498494072 925912279
660403580 926067354;660403579 926067354
647577989 926137317;647577989 926137316
422532023 926189315;422532024 926189315
667827378 926240090;667827378 926240089
857631618 926259960;857631617 926259960
615424973 926354287;615424973 926354286
982695627 926510791;982695626 926510791
244784252 926625198;244784252 926625199
203353441 926694257;203353442 926694257
381194840 926753876;381194840 926753877
910852528 926928260;910852528 926928261
94910410 927015714;94910410 927015713
576206423 927200491;576206422 927200491
145905029 927225419;145905028 927225419
54744254 927281008;54744254 927281009
503370033 927422151;503370033 927422150
716170191 927458053;716170191 927458052
421362436 927489708;421362436 927489707
785081938 927655410;785081938 927655411
863245432 927751058;863245433 927751058
698519171 927751649;698519171 927751650
712681399 927786263;712681400 927786263
815695353 927863009;815695353 927863008
677966494 928116274;677966494 928116273
430589134 928259470;430589134 928259471
183549124 928336890;183549124 928336891
993883177 928384417;993883177 928384418
642215752 928655344;642215753 928655344
555916236 928669526;555916236 928669525
475720236 928855340;475720236 928855341
498340792 928871574;498340792 928871573
661474828 929005680;661474828 929005679
754157731 929030217;754157730 929030217
642513335 929055431;642513335 929055430
533612106 929076248;533612105 929076248
991037476 929201612;991037475 929201612
534224436 929204486;534224436 929204487
976254640 929419934;976254641 929419934
900249863 929439933;900249863 929439932
84771381 929505897;84771382 929505897
204856291 929741477;204856290 929741477
148963870 929884380;148963869 929884380
894984557 929925567;894984556 929925567
351103285 929944811;351103284 929944811
157749566 930030574;157749566 930030573
553178152 930280464;553178151 930280464
922059274 930462908;922059274 930462909
971218444 930486882;971218443 930486882
327184647 930524401;327184647 930524402
287422469 930579483;287422468 930579483
193665790 930693612;193665790 930693613
777084840 930806726;777084840 930806725
848215717 930815395;848215717 930815394
667294641 930815859;667294640 930815859
438216013 930932457;438216013 930932458
85841615 931046449;85841615 931046450
40802959 931138123;40802959 931138122
715407009 931256961;715407010 931256961
987104741 931257573;987104741 931257574
652959692 931436292;652959691 931436292
543180434 931584324;543180435 931584324
299333208 931638034;299333208 931638035
156827823 931715633;156827824 931715633
468575549 931733439;468575549 931733438
580527501 932005567;580527502 932005567
300187044 932121494;300187044 932121493
909515150 932130624;909515150 932130623
510576242 932210494;510576242 932210493
780799249 932292037;780799248 932292037
275354414 932380126;275354413 932380126
111638176 932424688;111638177 932424688
167634354 932692218;167634355 932692218
559967321 932778973;559967321 932778974
922664593 932863911;922664592 932863911
509773269 933001921;509773269 933001920
739329751 933038207;739329751 933038206
79877486 933089016;79877486 933089017
919176948 933124808;919176947 933124808
981327042 933201152;981327042 933201153
858872650 933219838;858872649 933219838
967213319 933357375;967213319 933357374
781567234 933486782;781567233 933486782
755741422 933912854;755741423 933912854
2776441 934053691;2776442 934053691
986595045 934321677;986595044 934321677
79950748 934428056;79950749 934428056
305764768 935116632;305764768 935116631
827598351 935138373;827598352 935138373
573816332 935382216;573816332 935382217
279885275 935487885;279885275 935487884
793338004 935769628;793338004 935769629
400380992 935852388;400380992 935852389
636363921 935920061;636363922 935920061
594964725 935935479;594964725 935935480
179117096 935983956;179117095 935983956
439603806 936120170;439603806 936120171
733260066 936169334;733260066 936169335
533065451 936183457;533065452 936183457
324737884 936469712;324737884 936469713
750309387 936615781;750309387 936615782
785068041 936871169;785068041 936871170
